event_id,timestamp,adType,cost_micros,impressions,clicks,conv_click_7d,revenue_7d,campaign_id,sku,audience_segment,device,currency,timezone
evt_alpha_007122,2024-03-05 04:00:00 CST,SD,4971309,6491,320,11,4818,camp_alpha_002,SKU-014,lookalike,tablet,USD,CST
evt_alpha_007123,2024-03-17 16:00:00 CST,onsite_disp,1096257,6032,136,9,2951,camp_alpha_007,SKU-033,lookalike,UNKNOWN,USD,CST
evt_alpha_007124,2024-02-09 05:00:00 CST,onsite_disp,2819153,3015,447,42,2295,camp_alpha_016,SKU-012,,mobile,USD,CST
evt_alpha_007125,2024-01-06 00:00:00 CST,offsite_vid,1671253,8791,151,28,2316,camp_alpha_019,SKU-026,,UNKNOWN,USD,CST
evt_alpha_007126,2024-01-22 06:00:00 CST,sp,1939481,2265,401,9,3870,camp_alpha_015,SKU-090,inmarket,mobile,USD,CST
evt_alpha_007127,2024-02-21 17:00:00 CST,offsite_vid,4480302,2019,263,42,216,camp_alpha_003,SKU-024,inmarket,desktop,USD,CST
evt_alpha_007128,2024-03-25 21:00:00 CST,sp,2743481,8621,153,1,935,camp_alpha_014,SKU-033,retargeting,tablet,USD,CST
evt_alpha_007129,2024-01-01 04:00:00 CST,SD,1264445,1790,187,48,4208,camp_alpha_013,SKU-021,inmarket,UNKNOWN,USD,CST
evt_alpha_007130,2024-03-21 17:00:00 CST,SD,3884862,1133,360,3,564,camp_alpha_010,SKU-028,inmarket,tablet,USD,CST
evt_alpha_007131,2024-01-11 01:00:00 CST,offsite_vid,4067100,3799,349,26,4376,camp_alpha_016,SKU-040,lookalike,UNKNOWN,USD,CST
evt_alpha_007132,2024-03-03 22:00:00 CST,SD,560810,5919,191,3,414,camp_alpha_010,SKU-054,,UNKNOWN,USD,CST
evt_alpha_007133,2024-02-13 16:00:00 CST,sp,123119,4775,136,3,969,camp_alpha_017,SKU-016,lookalike,tablet,USD,CST
evt_alpha_007134,2024-03-10 14:00:00 CST,onsite_disp,2847827,8627,299,35,2941,camp_alpha_002,SKU-028,,UNKNOWN,USD,CST
evt_alpha_007135,2024-03-03 16:00:00 CST,sp,3568159,1543,415,24,427,camp_alpha_003,SKU-093,lookalike,tablet,USD,CST
evt_alpha_007136,2024-02-16 14:00:00 CST,offsite_vid,902136,5242,493,31,121,camp_alpha_006,SKU-017,retargeting,desktop,USD,CST
evt_alpha_007137,2024-01-11 15:00:00 CST,onsite_disp,4914356,8542,276,5,3606,camp_alpha_007,SKU-045,inmarket,mobile,USD,CST
evt_alpha_007138,2024-01-31 01:00:00 CST,SD,1011524,8591,462,5,2686,camp_alpha_001,SKU-075,retargeting,UNKNOWN,USD,CST
evt_alpha_007139,2024-03-28 02:00:00 CST,SD,782940,2894,54,6,4555,camp_alpha_018,SKU-029,,UNKNOWN,USD,CST
evt_alpha_007140,2024-03-03 20:00:00 CST,sp,4157356,3668,154,3,1879,camp_alpha_009,SKU-009,inmarket,tablet,USD,CST
evt_alpha_007141,2024-01-07 10:00:00 CST,sp,349883,9899,26,21,681,camp_alpha_014,SKU-026,,desktop,USD,CST
evt_alpha_007142,2024-02-24 10:00:00 CST,onsite_disp,1814358,8464,29,1,354,camp_alpha_001,SKU-093,,tablet,USD,CST
evt_alpha_007143,2024-03-05 01:00:00 CST,SD,4551396,8652,395,7,873,camp_alpha_014,SKU-020,lookalike,UNKNOWN,USD,CST
evt_alpha_007144,2024-03-13 04:00:00 CST,sp,2001066,6119,421,16,2627,camp_alpha_005,SKU-022,inmarket,mobile,USD,CST
evt_alpha_007145,2024-03-22 02:00:00 CST,sp,3893162,4670,485,24,553,camp_alpha_007,SKU-035,lookalike,tablet,USD,CST
evt_alpha_007146,2024-02-17 20:00:00 CST,onsite_disp,2679479,1498,235,4,3428,camp_alpha_001,SKU-088,inmarket,tablet,USD,CST
evt_alpha_007147,2024-02-22 12:00:00 CST,onsite_disp,1789073,3896,197,39,1021,camp_alpha_003,SKU-049,inmarket,mobile,USD,CST
evt_alpha_007148,2024-01-20 13:00:00 CST,SD,4501944,346,62,47,566,camp_alpha_001,SKU-002,lookalike,UNKNOWN,USD,CST
evt_alpha_007149,2024-02-17 20:00:00 CST,onsite_disp,2642094,4347,275,37,2328,camp_alpha_019,SKU-047,inmarket,UNKNOWN,USD,CST
evt_alpha_007150,2024-03-20 10:00:00 CST,onsite_disp,215799,2314,118,28,3307,camp_alpha_014,SKU-064,lookalike,UNKNOWN,USD,CST
evt_alpha_007151,2024-01-07 17:00:00 CST,onsite_disp,4796521,8529,349,2,4587,camp_alpha_001,SKU-030,retargeting,desktop,USD,CST
evt_alpha_007152,2024-01-15 10:00:00 CST,offsite_vid,1721445,8220,152,22,2671,camp_alpha_010,SKU-017,,tablet,USD,CST
evt_alpha_007153,2024-01-02 12:00:00 CST,sp,3417448,3090,326,12,3583,camp_alpha_018,SKU-078,lookalike,desktop,USD,CST
evt_alpha_007154,2024-01-01 03:00:00 CST,offsite_vid,4682487,6947,484,22,4676,camp_alpha_014,SKU-044,inmarket,mobile,USD,CST
evt_alpha_007155,2024-02-05 04:00:00 CST,sp,1030866,6073,236,4,1671,camp_alpha_009,SKU-027,retargeting,tablet,USD,CST
evt_alpha_007156,2024-03-05 19:00:00 CST,onsite_disp,2960031,1510,188,41,4087,camp_alpha_018,SKU-048,retargeting,tablet,USD,CST
evt_alpha_007157,2024-01-14 18:00:00 CST,onsite_disp,4689757,7401,390,36,857,camp_alpha_013,SKU-046,retargeting,UNKNOWN,USD,CST
evt_alpha_007158,2024-02-10 08:00:00 CST,onsite_disp,4436580,7768,28,6,2142,camp_alpha_002,SKU-011,inmarket,tablet,USD,CST
evt_alpha_007159,2024-01-05 22:00:00 CST,onsite_disp,1653450,6247,336,30,4125,camp_alpha_002,SKU-088,inmarket,UNKNOWN,USD,CST
evt_alpha_007160,2024-02-12 00:00:00 CST,SD,4837181,6650,29,3,1192,camp_alpha_019,SKU-088,lookalike,tablet,USD,CST
evt_alpha_007161,2024-02-25 13:00:00 CST,offsite_vid,4182889,2142,10,11,3163,camp_alpha_001,SKU-042,lookalike,mobile,USD,CST
evt_alpha_007162,2024-02-18 18:00:00 CST,SD,3935172,7018,366,37,3204,camp_alpha_019,SKU-077,lookalike,UNKNOWN,USD,CST
evt_alpha_007163,2024-02-26 01:00:00 CST,SD,3473774,767,36,24,4703,camp_alpha_005,SKU-094,retargeting,UNKNOWN,USD,CST
evt_alpha_007164,2024-03-22 00:00:00 CST,onsite_disp,2015462,4292,84,13,2798,camp_alpha_016,SKU-037,lookalike,tablet,USD,CST
evt_alpha_007165,2024-02-18 04:00:00 CST,offsite_vid,3049819,3417,352,12,1841,camp_alpha_001,SKU-093,lookalike,tablet,USD,CST
evt_alpha_007166,2024-01-26 20:00:00 CST,sp,1760918,1169,349,21,3459,camp_alpha_007,SKU-082,inmarket,desktop,USD,CST
evt_alpha_007167,2024-01-05 05:00:00 CST,SD,2648961,5365,253,26,4562,camp_alpha_010,SKU-059,retargeting,UNKNOWN,USD,CST
evt_alpha_007168,2024-01-12 14:00:00 CST,SD,4338326,3305,293,47,1550,camp_alpha_008,SKU-029,inmarket,tablet,USD,CST
evt_alpha_007169,2024-03-13 15:00:00 CST,SD,3647562,8315,240,37,1304,camp_alpha_009,SKU-033,,desktop,USD,CST
evt_alpha_007170,2024-02-12 16:00:00 CST,onsite_disp,3628680,5622,270,5,2275,camp_alpha_005,SKU-053,retargeting,mobile,USD,CST
evt_alpha_007171,2024-01-02 10:00:00 CST,SD,3068735,468,125,28,816,camp_alpha_019,SKU-080,lookalike,UNKNOWN,USD,CST
evt_alpha_007172,2024-01-28 21:00:00 CST,onsite_disp,3871527,2603,150,31,1882,camp_alpha_004,SKU-040,,mobile,USD,CST
evt_alpha_007173,2024-02-16 04:00:00 CST,SD,1293911,7447,223,31,2295,camp_alpha_019,SKU-079,inmarket,mobile,USD,CST
evt_alpha_007174,2024-02-10 07:00:00 CST,offsite_vid,2819881,2156,295,45,4726,camp_alpha_007,SKU-043,,UNKNOWN,USD,CST
evt_alpha_007175,2024-02-17 16:00:00 CST,onsite_disp,2971670,1995,203,16,1048,camp_alpha_015,SKU-007,lookalike,tablet,USD,CST
evt_alpha_007176,2024-03-21 22:00:00 CST,sp,881209,171,21,45,952,camp_alpha_008,SKU-046,retargeting,UNKNOWN,USD,CST
evt_alpha_007177,2024-01-27 19:00:00 CST,onsite_disp,3403971,5271,129,9,4585,camp_alpha_007,SKU-012,lookalike,UNKNOWN,USD,CST
evt_alpha_007178,2024-01-31 09:00:00 CST,offsite_vid,2837255,702,314,24,1895,camp_alpha_005,SKU-068,retargeting,UNKNOWN,USD,CST
evt_alpha_007179,2024-02-12 14:00:00 CST,sp,300900,8956,152,9,4107,camp_alpha_003,SKU-029,retargeting,tablet,USD,CST
evt_alpha_007180,2024-03-28 23:00:00 CST,sp,4470542,2568,68,10,3495,camp_alpha_011,SKU-063,inmarket,UNKNOWN,USD,CST
evt_alpha_007181,2024-01-15 08:00:00 CST,SD,1272057,910,403,34,4689,camp_alpha_003,SKU-052,inmarket,UNKNOWN,USD,CST
evt_alpha_007182,2024-01-26 22:00:00 CST,offsite_vid,2036696,763,448,25,3888,camp_alpha_006,SKU-036,inmarket,desktop,USD,CST
evt_alpha_007183,2024-01-09 09:00:00 CST,offsite_vid,3568391,1803,337,38,3335,camp_alpha_007,SKU-054,lookalike,tablet,USD,CST
evt_alpha_007184,2024-03-28 19:00:00 CST,sp,432638,3037,439,29,3996,camp_alpha_010,SKU-006,lookalike,UNKNOWN,USD,CST
evt_alpha_007185,2024-03-14 01:00:00 CST,sp,1731115,5767,183,31,2044,camp_alpha_016,SKU-006,lookalike,tablet,USD,CST
evt_alpha_007186,2024-03-14 23:00:00 CST,offsite_vid,2550256,8556,442,5,4060,camp_alpha_017,SKU-098,inmarket,desktop,USD,CST
evt_alpha_007187,2024-01-25 15:00:00 CST,SD,4655970,9805,265,1,4294,camp_alpha_014,SKU-081,inmarket,desktop,USD,CST
evt_alpha_007188,2024-02-18 12:00:00 CST,onsite_disp,2789199,3218,59,24,3718,camp_alpha_013,SKU-039,lookalike,desktop,USD,CST
evt_alpha_007189,2024-03-29 10:00:00 CST,sp,3492614,185,193,21,3572,camp_alpha_005,SKU-027,inmarket,UNKNOWN,USD,CST
evt_alpha_007190,2024-01-03 23:00:00 CST,onsite_disp,836575,1147,473,19,1843,camp_alpha_013,SKU-070,inmarket,UNKNOWN,USD,CST
evt_alpha_007191,2024-02-12 13:00:00 CST,onsite_disp,2547092,3273,29,14,723,camp_alpha_006,SKU-043,inmarket,UNKNOWN,USD,CST
evt_alpha_007192,2024-02-28 22:00:00 CST,offsite_vid,1465248,3661,461,38,3964,camp_alpha_018,SKU-041,inmarket,UNKNOWN,USD,CST
evt_alpha_007193,2024-03-20 09:00:00 CST,offsite_vid,1180001,7836,120,41,4692,camp_alpha_010,SKU-066,inmarket,tablet,USD,CST
evt_alpha_007194,2024-03-07 18:00:00 CST,onsite_disp,3416227,3901,378,43,2531,camp_alpha_015,SKU-049,inmarket,desktop,USD,CST
evt_alpha_007195,2024-02-06 09:00:00 CST,offsite_vid,3040767,2141,328,49,670,camp_alpha_012,SKU-031,,tablet,USD,CST
evt_alpha_007196,2024-02-10 03:00:00 CST,SD,198477,6720,91,24,598,camp_alpha_001,SKU-030,retargeting,desktop,USD,CST
evt_alpha_007197,2024-03-29 17:00:00 CST,onsite_disp,3267878,8635,295,20,2678,camp_alpha_003,SKU-043,lookalike,desktop,USD,CST
evt_alpha_007198,2024-03-19 14:00:00 CST,sp,1940295,6033,20,44,4250,camp_alpha_017,SKU-066,,desktop,USD,CST
evt_alpha_007199,2024-03-12 17:00:00 CST,sp,253871,6403,34,14,2473,camp_alpha_018,SKU-032,inmarket,tablet,USD,CST
evt_alpha_007200,2024-01-24 01:00:00 CST,sp,4490057,4683,230,35,2792,camp_alpha_002,SKU-016,retargeting,tablet,USD,CST
evt_alpha_007201,2024-02-24 14:00:00 CST,onsite_disp,255894,727,68,12,4492,camp_alpha_018,SKU-002,lookalike,desktop,USD,CST
evt_alpha_007202,2024-02-11 02:00:00 CST,sp,535720,5257,458,5,4765,camp_alpha_014,SKU-002,retargeting,mobile,USD,CST
evt_alpha_007203,2024-01-08 09:00:00 CST,sp,3393266,4550,273,6,140,camp_alpha_014,SKU-054,,UNKNOWN,USD,CST
evt_alpha_007204,2024-03-28 17:00:00 CST,SD,319928,1030,399,48,2671,camp_alpha_013,SKU-013,,UNKNOWN,USD,CST
evt_alpha_007205,2024-01-02 13:00:00 CST,SD,4037042,7035,473,4,4196,camp_alpha_002,SKU-092,,UNKNOWN,USD,CST
evt_alpha_007206,2024-02-28 20:00:00 CST,offsite_vid,807544,146,308,34,3912,camp_alpha_010,SKU-093,lookalike,tablet,USD,CST
evt_alpha_007207,2024-03-18 16:00:00 CST,sp,4714584,9992,410,17,1436,camp_alpha_017,SKU-018,,UNKNOWN,USD,CST
evt_alpha_007208,2024-01-01 12:00:00 CST,sp,1429449,155,68,25,4625,camp_alpha_004,SKU-065,inmarket,mobile,USD,CST
evt_alpha_007209,2024-02-27 02:00:00 CST,offsite_vid,4467227,4526,450,27,3586,camp_alpha_004,SKU-003,retargeting,UNKNOWN,USD,CST
evt_alpha_007210,2024-01-12 16:00:00 CST,offsite_vid,3967743,9427,402,46,3765,camp_alpha_011,SKU-007,,tablet,USD,CST
evt_alpha_007211,2024-02-01 22:00:00 CST,SD,1691186,3155,373,2,3096,camp_alpha_006,SKU-097,retargeting,tablet,USD,CST
evt_alpha_007212,2024-03-03 19:00:00 CST,onsite_disp,3852425,7227,194,3,2042,camp_alpha_006,SKU-059,retargeting,UNKNOWN,USD,CST
evt_alpha_007213,2024-01-19 15:00:00 CST,sp,1636083,2061,107,49,3836,camp_alpha_003,SKU-003,retargeting,UNKNOWN,USD,CST
evt_alpha_007214,2024-02-05 19:00:00 CST,sp,1390235,5386,92,25,3160,camp_alpha_012,SKU-082,inmarket,desktop,USD,CST
evt_alpha_007215,2024-01-26 14:00:00 CST,sp,2228744,5552,106,27,406,camp_alpha_009,SKU-095,retargeting,desktop,USD,CST
evt_alpha_007216,2024-03-02 15:00:00 CST,SD,4985693,7890,221,48,2743,camp_alpha_010,SKU-036,,UNKNOWN,USD,CST
evt_alpha_007217,2024-01-07 00:00:00 CST,SD,2923587,6141,214,32,2048,camp_alpha_003,SKU-050,lookalike,tablet,USD,CST
evt_alpha_007218,2024-02-28 12:00:00 CST,sp,2386092,7545,55,4,592,camp_alpha_011,SKU-074,lookalike,tablet,USD,CST
evt_alpha_007219,2024-01-15 12:00:00 CST,SD,1611547,3242,184,9,4799,camp_alpha_009,SKU-013,,desktop,USD,CST
evt_alpha_007220,2024-03-12 22:00:00 CST,offsite_vid,4827238,6917,224,3,1974,camp_alpha_006,SKU-090,inmarket,UNKNOWN,USD,CST
evt_alpha_007221,2024-02-28 08:00:00 CST,SD,1117049,7186,282,14,3732,camp_alpha_016,SKU-091,inmarket,mobile,USD,CST
evt_alpha_007222,2024-01-11 22:00:00 CST,SD,3075765,5242,64,11,3672,camp_alpha_006,SKU-098,,mobile,USD,CST
evt_alpha_007223,2024-03-22 14:00:00 CST,sp,1754687,1408,403,45,4747,camp_alpha_008,SKU-039,,desktop,USD,CST
evt_alpha_007224,2024-03-25 14:00:00 CST,offsite_vid,3229894,5833,470,15,1940,camp_alpha_014,SKU-008,inmarket,tablet,USD,CST
evt_alpha_007225,2024-03-21 14:00:00 CST,SD,2244863,3744,138,37,543,camp_alpha_004,SKU-029,retargeting,tablet,USD,CST
evt_alpha_007226,2024-03-16 10:00:00 CST,SD,406982,3932,22,32,143,camp_alpha_018,SKU-011,,mobile,USD,CST
evt_alpha_007227,2024-02-17 01:00:00 CST,sp,319901,1652,240,33,1279,camp_alpha_019,SKU-067,,desktop,USD,CST
evt_alpha_007228,2024-01-10 04:00:00 CST,sp,1605822,4177,266,47,2381,camp_alpha_014,SKU-004,,tablet,USD,CST
evt_alpha_007229,2024-02-01 21:00:00 CST,SD,930957,3901,114,35,284,camp_alpha_004,SKU-095,inmarket,mobile,USD,CST
evt_alpha_007230,2024-02-22 07:00:00 CST,sp,197967,7385,181,3,4601,camp_alpha_005,SKU-064,inmarket,desktop,USD,CST
evt_alpha_007231,2024-03-12 14:00:00 CST,offsite_vid,4286120,5631,421,11,3084,camp_alpha_006,SKU-052,inmarket,mobile,USD,CST
evt_alpha_007232,2024-01-22 18:00:00 CST,offsite_vid,2313107,9131,36,39,4727,camp_alpha_013,SKU-037,inmarket,desktop,USD,CST
evt_alpha_007233,2024-01-07 09:00:00 CST,offsite_vid,4535933,5598,54,33,126,camp_alpha_013,SKU-003,lookalike,UNKNOWN,USD,CST
evt_alpha_007234,2024-03-16 03:00:00 CST,sp,4461374,1658,199,0,4790,camp_alpha_003,SKU-079,retargeting,UNKNOWN,USD,CST
evt_alpha_007235,2024-01-12 00:00:00 CST,onsite_disp,4852752,2704,98,44,3143,camp_alpha_013,SKU-067,retargeting,mobile,USD,CST
evt_alpha_007236,2024-01-28 01:00:00 CST,offsite_vid,4853984,9208,142,7,3091,camp_alpha_013,SKU-064,inmarket,tablet,USD,CST
evt_alpha_007237,2024-01-07 10:00:00 CST,onsite_disp,1159160,2710,183,32,3868,camp_alpha_017,SKU-033,retargeting,desktop,USD,CST
evt_alpha_007238,2024-02-06 20:00:00 CST,SD,923517,6556,347,31,690,camp_alpha_007,SKU-022,lookalike,tablet,USD,CST
evt_alpha_007239,2024-02-07 04:00:00 CST,offsite_vid,4785611,4977,97,26,3972,camp_alpha_010,SKU-094,lookalike,mobile,USD,CST
evt_alpha_007240,2024-01-18 05:00:00 CST,SD,313601,1604,62,31,4958,camp_alpha_004,SKU-015,inmarket,UNKNOWN,USD,CST
evt_alpha_007241,2024-01-23 22:00:00 CST,onsite_disp,3226618,9044,417,12,1191,camp_alpha_019,SKU-010,lookalike,desktop,USD,CST
evt_alpha_007242,2024-01-04 17:00:00 CST,onsite_disp,3558000,9726,263,46,2221,camp_alpha_004,SKU-043,inmarket,tablet,USD,CST
evt_alpha_007243,2024-02-20 12:00:00 CST,offsite_vid,768078,5865,145,7,4264,camp_alpha_002,SKU-066,retargeting,UNKNOWN,USD,CST
evt_alpha_007244,2024-01-22 08:00:00 CST,sp,2351308,2671,232,40,4383,camp_alpha_018,SKU-040,inmarket,desktop,USD,CST
evt_alpha_007245,2024-03-04 22:00:00 CST,sp,290324,6936,169,36,1234,camp_alpha_013,SKU-038,retargeting,desktop,USD,CST
evt_alpha_007246,2024-01-28 21:00:00 CST,SD,505535,3482,344,47,1160,camp_alpha_004,SKU-050,,mobile,USD,CST
evt_alpha_007247,2024-03-05 14:00:00 CST,offsite_vid,1864333,415,254,28,1876,camp_alpha_012,SKU-026,retargeting,tablet,USD,CST
evt_alpha_007248,2024-02-04 13:00:00 CST,onsite_disp,265940,908,3,1,2338,camp_alpha_001,SKU-050,retargeting,tablet,USD,CST
evt_alpha_007249,2024-01-07 06:00:00 CST,onsite_disp,1445072,3558,272,24,1405,camp_alpha_014,SKU-093,retargeting,tablet,USD,CST
evt_alpha_007250,2024-03-23 00:00:00 CST,sp,2628758,1430,212,16,982,camp_alpha_015,SKU-040,retargeting,UNKNOWN,USD,CST
evt_alpha_007251,2024-02-03 00:00:00 CST,offsite_vid,1340125,528,250,10,2464,camp_alpha_006,SKU-065,lookalike,desktop,USD,CST
evt_alpha_007252,2024-03-13 12:00:00 CST,offsite_vid,1426580,4475,291,19,1132,camp_alpha_001,SKU-060,lookalike,tablet,USD,CST
evt_alpha_007253,2024-03-24 07:00:00 CST,sp,596242,8865,113,5,3993,camp_alpha_009,SKU-015,inmarket,mobile,USD,CST
evt_alpha_007254,2024-01-19 23:00:00 CST,sp,3714032,6642,185,41,3995,camp_alpha_009,SKU-091,lookalike,tablet,USD,CST
evt_alpha_007255,2024-03-29 12:00:00 CST,SD,2164628,5213,180,7,204,camp_alpha_012,SKU-060,lookalike,mobile,USD,CST
evt_alpha_007256,2024-01-31 20:00:00 CST,SD,307244,8263,1,33,1220,camp_alpha_002,SKU-062,lookalike,desktop,USD,CST
evt_alpha_007257,2024-01-02 19:00:00 CST,offsite_vid,1402230,1416,79,21,1854,camp_alpha_014,SKU-063,,tablet,USD,CST
evt_alpha_007258,2024-02-12 07:00:00 CST,onsite_disp,4473391,5981,127,39,1203,camp_alpha_012,SKU-037,inmarket,tablet,USD,CST
evt_alpha_007259,2024-01-18 00:00:00 CST,onsite_disp,3851402,9348,477,21,1457,camp_alpha_019,SKU-077,,mobile,USD,CST
evt_alpha_007260,2024-02-29 17:00:00 CST,SD,2224882,635,68,7,760,camp_alpha_003,SKU-066,inmarket,tablet,USD,CST
evt_alpha_007261,2024-03-20 14:00:00 CST,offsite_vid,1325601,3363,461,37,1395,camp_alpha_004,SKU-084,,mobile,USD,CST
evt_alpha_007262,2024-03-29 13:00:00 CST,onsite_disp,4017795,6522,365,19,4594,camp_alpha_009,SKU-078,,UNKNOWN,USD,CST
evt_alpha_007263,2024-01-26 11:00:00 CST,offsite_vid,4637851,6606,486,19,3309,camp_alpha_010,SKU-066,retargeting,mobile,USD,CST
evt_alpha_007264,2024-03-13 17:00:00 CST,SD,229005,3942,191,28,181,camp_alpha_007,SKU-025,,tablet,USD,CST
evt_alpha_007265,2024-01-06 14:00:00 CST,onsite_disp,3256442,7456,378,20,825,camp_alpha_013,SKU-096,,UNKNOWN,USD,CST
evt_alpha_007266,2024-01-09 19:00:00 CST,sp,1288238,1361,391,20,728,camp_alpha_003,SKU-040,inmarket,tablet,USD,CST
evt_alpha_007267,2024-01-06 10:00:00 CST,offsite_vid,2930249,5341,186,7,2247,camp_alpha_007,SKU-051,lookalike,UNKNOWN,USD,CST
evt_alpha_007268,2024-01-03 10:00:00 CST,sp,2279151,8931,488,26,2343,camp_alpha_012,SKU-067,lookalike,mobile,USD,CST
evt_alpha_007269,2024-01-03 23:00:00 CST,sp,1445308,7393,255,32,2021,camp_alpha_019,SKU-080,retargeting,desktop,USD,CST
evt_alpha_007270,2024-01-30 01:00:00 CST,sp,4382018,1386,389,14,863,camp_alpha_002,SKU-096,,mobile,USD,CST
evt_alpha_007271,2024-01-17 18:00:00 CST,SD,770768,9349,239,19,1940,camp_alpha_016,SKU-067,inmarket,desktop,USD,CST
evt_alpha_007272,2024-01-21 06:00:00 CST,SD,493372,3052,231,14,1189,camp_alpha_015,SKU-015,inmarket,mobile,USD,CST
evt_alpha_007273,2024-02-01 07:00:00 CST,offsite_vid,850803,5989,232,21,4743,camp_alpha_004,SKU-026,retargeting,mobile,USD,CST
evt_alpha_007274,2024-01-07 00:00:00 CST,onsite_disp,4562825,8509,415,13,3848,camp_alpha_011,SKU-059,,mobile,USD,CST
evt_alpha_007275,2024-01-21 19:00:00 CST,sp,757440,9740,144,12,1776,camp_alpha_011,SKU-073,,desktop,USD,CST
evt_alpha_007276,2024-03-05 22:00:00 CST,offsite_vid,3719489,7815,433,44,205,camp_alpha_011,SKU-085,,UNKNOWN,USD,CST
evt_alpha_007277,2024-01-30 07:00:00 CST,offsite_vid,2045049,8051,465,32,3059,camp_alpha_018,SKU-043,lookalike,UNKNOWN,USD,CST
evt_alpha_007278,2024-02-29 04:00:00 CST,sp,1126624,1717,148,6,2368,camp_alpha_002,SKU-034,retargeting,UNKNOWN,USD,CST
evt_alpha_007279,2024-03-14 19:00:00 CST,offsite_vid,3088004,4988,195,31,4187,camp_alpha_008,SKU-013,retargeting,mobile,USD,CST
evt_alpha_007280,2024-03-11 09:00:00 CST,onsite_disp,2831554,2814,398,5,1126,camp_alpha_019,SKU-087,retargeting,tablet,USD,CST
evt_alpha_007281,2024-03-26 20:00:00 CST,onsite_disp,3378329,8901,146,33,4573,camp_alpha_019,SKU-082,retargeting,mobile,USD,CST
evt_alpha_007282,2024-02-22 15:00:00 CST,SD,1258648,2059,61,27,2421,camp_alpha_011,SKU-052,,desktop,USD,CST
evt_alpha_007283,2024-03-14 22:00:00 CST,offsite_vid,3691103,1713,8,13,4983,camp_alpha_011,SKU-014,,tablet,USD,CST
evt_alpha_007284,2024-03-04 09:00:00 CST,offsite_vid,2757120,1644,204,42,3768,camp_alpha_001,SKU-009,inmarket,UNKNOWN,USD,CST
evt_alpha_007285,2024-01-13 23:00:00 CST,SD,369695,7070,311,16,2326,camp_alpha_012,SKU-061,,mobile,USD,CST
evt_alpha_007286,2024-02-12 23:00:00 CST,onsite_disp,3268191,6106,329,10,3068,camp_alpha_003,SKU-089,retargeting,tablet,USD,CST
evt_alpha_007287,2024-01-27 00:00:00 CST,sp,3530959,1587,226,14,4321,camp_alpha_011,SKU-009,retargeting,mobile,USD,CST
evt_alpha_007288,2024-03-28 04:00:00 CST,onsite_disp,930997,2575,285,28,550,camp_alpha_009,SKU-009,retargeting,tablet,USD,CST
evt_alpha_007289,2024-03-09 10:00:00 CST,offsite_vid,499520,8848,403,36,1330,camp_alpha_007,SKU-016,,UNKNOWN,USD,CST
evt_alpha_007290,2024-02-19 10:00:00 CST,offsite_vid,2208956,3469,97,9,2498,camp_alpha_012,SKU-084,,desktop,USD,CST
evt_alpha_007291,2024-01-08 17:00:00 CST,sp,3035423,2798,23,25,4642,camp_alpha_008,SKU-005,lookalike,desktop,USD,CST
evt_alpha_007292,2024-01-14 04:00:00 CST,SD,2419975,8465,224,3,3573,camp_alpha_008,SKU-090,retargeting,mobile,USD,CST
evt_alpha_007293,2024-01-16 15:00:00 CST,SD,2199478,315,200,18,3122,camp_alpha_001,SKU-077,retargeting,UNKNOWN,USD,CST
evt_alpha_007294,2024-02-24 09:00:00 CST,onsite_disp,3545497,2177,397,31,516,camp_alpha_013,SKU-015,retargeting,UNKNOWN,USD,CST
evt_alpha_007295,2024-03-16 19:00:00 CST,onsite_disp,4337492,4666,166,4,1447,camp_alpha_004,SKU-078,inmarket,tablet,USD,CST
evt_alpha_007296,2024-03-08 23:00:00 CST,SD,1351817,5878,314,31,1580,camp_alpha_003,SKU-054,,desktop,USD,CST
evt_alpha_007297,2024-01-02 00:00:00 CST,SD,403776,8058,225,41,1955,camp_alpha_007,SKU-069,retargeting,UNKNOWN,USD,CST
evt_alpha_007298,2024-03-11 08:00:00 CST,offsite_vid,2749976,9876,25,31,4606,camp_alpha_009,SKU-083,,mobile,USD,CST
evt_alpha_007299,2024-01-06 18:00:00 CST,onsite_disp,3704796,4517,204,31,2666,camp_alpha_013,SKU-094,lookalike,UNKNOWN,USD,CST
evt_alpha_007300,2024-02-28 12:00:00 CST,onsite_disp,3329497,1409,54,45,4261,camp_alpha_017,SKU-098,,desktop,USD,CST
evt_alpha_007301,2024-02-28 04:00:00 CST,onsite_disp,3894291,4073,449,4,1065,camp_alpha_019,SKU-065,inmarket,mobile,USD,CST
evt_alpha_007302,2024-03-20 09:00:00 CST,offsite_vid,4777652,2506,78,4,675,camp_alpha_019,SKU-022,,tablet,USD,CST
evt_alpha_007303,2024-02-21 00:00:00 CST,offsite_vid,2173371,8088,151,44,1598,camp_alpha_019,SKU-041,retargeting,mobile,USD,CST
evt_alpha_007304,2024-01-23 17:00:00 CST,SD,3282038,1796,42,18,3126,camp_alpha_019,SKU-098,retargeting,tablet,USD,CST
evt_alpha_007305,2024-03-07 12:00:00 CST,sp,3754982,9422,176,0,4003,camp_alpha_001,SKU-041,inmarket,desktop,USD,CST
evt_alpha_007306,2024-02-18 18:00:00 CST,onsite_disp,3894697,9615,239,43,3808,camp_alpha_013,SKU-004,,UNKNOWN,USD,CST
evt_alpha_007307,2024-02-23 11:00:00 CST,onsite_disp,2138524,8242,168,29,936,camp_alpha_018,SKU-094,,mobile,USD,CST
